title,dataset_global_id
"Replication Data for: ""How Identity Politics Polarizes Rule of Law Opinions""",10.7910/DVN/BU9XAZ
Replication Data for: Community Income Inequality and the Economic Gap in Participation,10.7910/DVN/FMVTUF
Replication Data for: The Populist Marketplace: Unpacking the Role of “Thin” and “Thick” Ideology,10.7910/DVN/Z66XXP
Replication Data for: Sponsorship effects in online surveys,10.7910/DVN/ZWAGXZ
Replication Data for: Corrupted Estimates? Response Bias in Citizen Surveys on Corruption,10.7910/DVN/HWWVAX
Replication Data for: Labor Unions and White Democratic Partisanship,10.7910/DVN/I2XZTY
Replication Data for: The Partisan Origins of Economic Perceptions in a Weak Party System: Evidence from South Korea,10.7910/DVN/LIVEUK
"Replication Data for:  ""The Power of the State: How Postcards from the State Increased Registration and Turnout in Pennsylvania""",10.7910/DVN/RINGFV
Replication Files for When Trust Matters: The Case of Gun Control,10.7910/DVN/MHLM6J
Replication Data for: Policy preferences and policy legitimacy after referendums: Evidence from the Brexit negotiations,10.7910/DVN/EFXNLX
Replication Data for: Labor market conditions and partisan voting: How unemployment hurts the left,10.7910/DVN/BA2WPD
Replication Data for: How Moral Motives Link Party Stereotypes,10.7910/DVN/78ZHZH
Replication Data for: Ambitious Women: Gender and Voter Perceptions of Candidate Ambition,10.7910/DVN/KVTPVX
Replication Data for: Partisanship as a Social Identity: Implications for Polarization,10.7910/DVN/OF2PIH
Replication Data for: The multidimensional disadvantages of centrist parties in Western Europe,10.7910/DVN/OWOZSD
Replication Data for: Whitewashing: How Obama Used Implicit Racial Cues as a Defense Against Political Rumors,10.7910/DVN/IWLKCW
Replication Data for: Controversy and Costs:  Investigating the Consensus on American Voter ID Laws,10.7910/DVN/U0ITDX
Replication Data for: Polarized Networks? New Evidence on American Voters' Political Discussion Networks,10.7910/DVN/3VQXIM
"Replication files for ""Intergenerational Transmission of Party Affiliation Within Political Families""",10.7910/DVN/KH0JJR
"Replication data for: ""Perceptions of Immigrant Threat, American Identity, and Vote Choice in the 2016 U.S. Presidential Election""",10.7910/DVN/OJQV5O
Replication Data for: The Feedback Effects of Controversial Police Use of Force,10.7910/DVN/Q7SFJW
"Replication Data for: ""Party Elites' Preferences in Candidates: Evidence from a Conjoint Experiment""",10.7910/DVN/IRUDXK
Replication Data for: (Young) Generations as Social Identities: The Role of Latino*Millennial/Generation Z in Shaping Attitudes about Climate Change,10.7910/DVN/IOX23B
Replication Data for: The Inseparability of Race and Partisanship in the United States,10.7910/DVN/IXOMN4
"Replication Data for: ""Natural Disasters, 'Partisan Retrospection,' and U.S. Presidential Elections""",10.7910/DVN/CTWSDT
Replication Data for: Altruism and Spite in Politics: How the Mind Makes Welfare Tradeoffs About Political Parties,10.7910/DVN/RZVEJ7
Replication for: 'Why Me?' The Role of Perceived Victimhood in American Politics,10.7910/DVN/9IZO5I
Replication Data for: The Partisanship of Bipartisanship: How Representatives Use Bipartisan Assertions to Cultivate Support,10.7910/DVN/2CD3VZ
"Replication Data for: Partisanship, Religion, and Issue Polarization in the United States: A Reassessment",10.7910/DVN/IVLUBU
Replication Data for: In Party We Trust? Voter Support for Party-Backed Candidates in Primary Elections,10.7910/DVN/JF3Z7V
Replication Data for: Immigration Policies and Access to the Justice System: The Effect of Enforcement Escalations on Undocumented Immigrants and Their Communities,10.7910/DVN/RGZWNJ
Replication Data for: Expressive Politics as (Costly) Norm Following,10.7910/DVN/IJIBH3
"Replication Data for: ""Pay Your Debts: Moral Dilemmas of International Debt""",10.7910/DVN/XJ2BDK
"Replication Data for: ""Competitive Elections, Status Anxieties, and the Relative Strength of Ethnic versus National Identification in Africa""",10.7910/DVN/3DIDV7
Replication Data for: No country for asylum seekers? How short-term exposure to refugees influences attitudes and voting behavior in Hungary,10.7910/DVN/0BLAWN
"Replication Data for ""Congressional Approval & Responsible Party Government: The Role of Partisanship & Ideology in Citizen Assessments of the Contemporary U.S. Congress""",10.7910/DVN/VQCGNW
Replication Data for: You’re Not From Here!: The Consequences of Urban and Rural Identities,10.7910/DVN/ZRWAR0
Replication Data for: Partisan Alignment Increases Voter Turnout: Evidence from Redistricting,10.7910/DVN/XWLQ6P
"Replication Data for: Propaganda, Presumed Influence, and Collective Protest",10.7910/DVN/ZEYLMH
Macropartisanship in Multiparty Systems: A Comparative Study of Five Democracy,10.7910/DVN/8GWO7H
Replication Data for: The Effects of Basic Human Values on Populist Voting. An Analysis of 13 European Democracies,10.7910/DVN/GJIIU3
Replication Data for: Promoting the Youth Vote: The Role of Informational Cues and Social Pressure,10.7910/DVN/8KQHYP
Replication Data for: The Persistence of Prejudice: Voters Strongly Penalize Candidates with HIV,10.7910/DVN/UIF9BL
Replication Data for: When are explicit racial appeals accepted? Examining the role of racial status threat,10.7910/DVN/ZNBYLT
Replication Data for: The Electoral Costs and Benefits of Feminism in Contemporary American Politics,10.7910/DVN/J8TLGX
Replication Data for: Temporal Selective Exposure: How Partisans Choose When to Follow Politics,10.7910/DVN/J62BZM
Replication Data for: Attacking the Weak or the Strong? An Experiment on the Targets of Parochial Altruism,10.7910/DVN/K8J8GU
"Replication Data for: ""Economic Self-Interest and Americans' Redistributive, Class, and Racial Attitudes: The Case of Economic Insecurity""",10.7910/DVN/ONMBPF
"Replication Data for ""Is a Rational Politics of Disaster Possible? Making Useful Decisions for Others in an Experimental Disaster Game""",10.7910/DVN/YCOSD2
"Replication Data for: ""Dangerous Disconnect: Voter Backlash, Elite Misperception, and the Costs of Violence as an Electoral Tactic""",10.7910/DVN/DYHANZ
Replication Data for: How public opinion information changes politicians' opinions and behavior,10.7910/DVN/RTUBVV
"Replication Data ""Racial Resentment, Electoral Loss, and Satisfaction with Democracy Among Whites in the United States: 2004–2016""",10.7910/DVN/SZNZBV
Replication Data for: Do Economic Variables Drive Political Approval Ratings? Evidence from Latin America,10.7910/DVN/IB9OSK
Replication Data for: The Political Consequences of an Optimistic Personality,10.7910/DVN/5ZAFIF
Replication Data for: Advancing the Measurement of Authoritarianism,10.7910/DVN/LYW91V
Replication Data for: Detecting Voter Understanding of Ideological Labels Using a Conjoint Experiment,10.7910/DVN/FIHGN0
Replication Data for: Political Trust and Support for Immigration in the European Mass Public,10.7910/DVN/MPPMA7
Replication Data for: Female Officeholders and Women's Political Engagement: The Role of Parties,10.7910/DVN/LGWQB5
Replication Data for: Elite Influence on Attitudes about Gender Egalitarianism: Evidence from a Population-Based Survey Experiment,10.7910/DVN/GQOAJG
Replication Data for: Ready When the Big One Comes? Natural Disasters and Mass Support for Preparedness Investment,10.7910/DVN/BVQU65
"Replication Data for: How Social Group Memberships Interact to Shape Partisanship, Policy Orientations, and Vote Choice",10.7910/DVN/SRYVKV
"Replication Data for ""Does race-baiting split Latino and White Americans? Racial political speech, political trust and the importance of white identity""",10.7910/DVN/EYE5IF
Replication Data for: Disagreement and Deliberation: Evidence from Three Deliberative Mini-Publics,10.7910/DVN/PG2RCO
"Replication Data for: ""The Relationship between Social Media Use and Beliefs  in Conspiracy Theories and Misinformation""",10.7910/DVN/VSNQPI
Replication Data for: Closing the gender gap in legislative debates: The role of gender quotas,10.7910/DVN/6MFGLC
"Replication Data for: ""From Inter-Racial Solidarity to Action: Minority Linked Fate and African American, Latina/o, and Asian American Political Participation""",10.7910/DVN/TAZPWZ
Possible Evolutionary Origins of Nationalism,10.7910/DVN/VCWAXV
Replication Data for: “Negativity and Elite Message Diffusion on Social Media”,10.7910/DVN/IEPB4B
"Replication Data for ""The Effects of Politician’s Moral Violations on Voters’ Moral Emotions""",10.7910/DVN/MO72A2
Replication Data for: Attraction or Distraction? Impacts of Pro-regime Social Media Comments on Chinese Netizens,10.7910/DVN/CMFPFR
"Replication Data for ""Deception Detection in Politics: Can Voters Tell When Politicians Are Lying?""",10.7910/DVN/ESGRRS
"Replication Data for:  Ruiz Nicolini, J. P. (2017). El impacto de enchufar los votos. Evaluación del voto cruzado entre categorías en las elecciones de la provincia de Salta; Master Thesis, Universidad Torcuato Di Tella.",10.7910/DVN/OZGUH9
Replication Data for: An Empirical Validation Study of Popular Survey Methodologies for Sensitive Questions,10.7910/DVN/29911
Replication data for: How Lasting Is Voter Gratitude? An Analysis of the Short- and Long-term Electoral Returns to Beneficial Policy,10.7910/DVN/25582
Replication data for: Institutional Characteristics and Regime Survival: Why Are Semi-Democracies Less Durable Than Autocracies and Democracies?,10.7910/DVN/27371
Replication data for: Can Incarcerated Felons Be (Re)integrated into the Political System? Results from a Field Experiment,10.7910/DVN/27241
Replication data for: When Government Subsidizes Its Own: Collective Bargaining Laws as Agents of Political Mobilization,10.7910/DVN/26936
Replication data for: Reassessing Schoenfeld Residual Tests of Proportional Hazards in Political Science Event History Analyses,10.7910/DVN/27682
Replication data for: Substituting the End for the Whole: Why Voters Respond Primarily to the Election-Year Economy,10.7910/DVN/ZMG1IQ
"Replication data for: War, the Presidency, and Legislative Voting Behavior",10.7910/DVN/OMESOW
Replication data for: Political Reinforcement: How Rising Inequality Curbs Manifested Welfare Generosity,10.7910/DVN/24975
Replication Data for: Legislative Capacity and Executive Unilateralism,10.7910/DVN/29242
Replication Data for: Breaking the Glass Ceiling: Local Gender-Based Earnings Inequality and Women's Belief in the American Dream,10.7910/DVN/RPD7KA
Replication data for: Political Homophily and Collaboration in Regional Planning Networks,10.7910/DVN/NVYIS9
Replication data for: Antigovernment Networks in Civil Conflicts: How Network Structures Affect Conflictual Behavior,10.7910/DVN/FKNFJJ
Replication data for: Actor Fragmentation and Civil War Bargaining: How Internal Divisions Generate Civil Conflict,10.7910/DVN/OASXGA
Replication data for: The Informative Power of Treaty Commitment: Using the Spatial Model to Address Selection Effects,10.7910/DVN/CV40VF
"Replication data for: False Consciousness or Class Awareness? Local Income Inequality, Personal Economic Position, and Belief in American Meritocracy",10.7910/DVN/26584
Replication data for: An Effective Approach to the Repeated Cross-Sectional Design,10.7910/DVN1/22651
"Replication data for: Responding to War on Capitol Hill: Battlefield Casualties, Congressional Response, and Public Support for the War in Iraq",10.7910/DVN/E9S0VN
Replication data for: A Checkpoint Effect? Evidence from a Natural Experiment on Travel Restrictions in the West Bank.,10.7910/DVN/24507
Replication data for: Connecting the Candidates: Consultant Networks and the Diffusion of Campaign Strategy in American Congressional Elections,10.7910/DVN/26467
Replication data for: Identifying Judicial Empathy: Does Having Daughters Cause Judges to Rule for Women's Issues?,10.7910/DVN/26544
Replication data for: Are Voters More Likely to Contribute to Other Public Goods: Evidence from a Large-Scale Randomized Policy Experiment,10.7910/DVN/QJD1OW
Replication Data for: Does Regression Produce Representative Estimates of Causal Effects?,10.7910/DVN/29098
Replication data for: The Nature of Legal Change on the U.S. Supreme Court: Jurisprudential Regimes Theory and Its Alternatives,10.7910/DVN/26522
Replication data for: Backlash and Legitimation: Macro Political Responses to Supreme Court Decisions,10.7910/DVN/AHMMUA
Replication data for: Civil War and Social Cohesion: Lab-in-the-Field Evidence from Nepal,10.7910/DVN/JCGCT5
"Replication data for: Electoral Choice, Ideological Conflict, and Political Participation",10.7910/DVN/LUBZFJ
Replication data for: Everything to Everyone: The Electoral Consequences of Broad Policy Appeals in Europe,10.7910/DVN/27217
Replication data for: Is the U.S. Supreme Court's Legitimacy Grounded in Performance Satisfaction and Ideology?,10.7910/DVN/24387
Replication data for: Economic Explanations for Opposition to Immigration: Distinguishing between Prevalence and Conditional Impact,10.7910/DVN/QQ69RH
Replication data for: The Power of Partisanship in Brazil: Evidence from Survey Experiments,10.7910/DVN/H6CUHY
"Replication data for: Size, Democracy, and the Economic Costs of Running the Political System",10.7910/DVN/WO5H2S
Replication data for: Causes of Non-Compliance with International Law: A Field Experiment on Anonymous Incorporation,10.7910/DVN/25707
Replication data for: Responsibility Attribution for Collective Decision Makers,10.7910/DVN/25615
"Replication data for: An Integrated Theory of Budgetay Politics and Some Empirical Tests: the US National Budget, 1791-2010",10.7910/DVN/R3KIIF
