file_in,title,journal,average marginal component effect,average treatment effect,carr.{20}exper,\bcausal\b,causal inference,choice experi...9,coefficient,condition,"conduct.{1,70}exper",confidence interval,joint analysis,joint experiment,control,control condition,control group,design,difference-in-differences,\beffect\b,estimator,"experi.{1,120}conduct",experi.{20}carri,"experi.{1,40}we","experi.{1,30}design","experiment.{1,10}design","experiment.{1,10}group","experiment.{1,10}manipul","experiment.{1,10}research",field experiment,"group.{1,10}treat",instrumental variable,interaction,internet experiment,intervention,"i{1,20}ran","i{1,20}random",lab experiment,laboratory experiment,likelihood estimator,list experim,list survey,manipulat,marginal means,maximum likelihood estimator,measure,mechanical turk,mturk,multilevel experiment,natural experiment,null result,\bols\b,"original.{1,10}experim",\bour\b,"our.{1,10}game","our.{1,20}experi","our.{1,30}find",p <,p =,p >,p<,p=,p>,participa,"participants.{1,30}assign",plot,polimetrix,post-test,posttest,pre-experiment,pre-test,predict,predicted probab,pretest,qualtrics,quasi-experi,random utility model,"random.{1,30}assign",randomi[sz]ed control trial,rct,rdd,recruit,"recruit.{1,20}participa","recruit.{1,20}respond","recruit.{1,20}subject",regression,respon,"respond.{1,10}were",review,sample size,simulat,statistical significance,statistically significant,"study.{1,20}experi",subject,"subject.{1,20}recruit",survey experi,systematic review,the experi,this experi,treatment effect,treatment group,thought experi,group experi,"use.{1,30}experi","using.{1,10}experiment","utili[sz].{1,70}exper",validity,vignette,vignette experiment,\bwe\b,"we.{1,150}experiment","we.{1,20}carr","we.{1,20}conduct","we.{1,20}design","we.{1,20}field","we.{1,20}find","we.{1,20}ran","we.{1,20}randomi","we.{1,20}recrui","we.{1,20}test","we.{1,40}design",yougov,µ,β,computation,regression discontinuity,discrete choice,cluster,choice experi...131,monte carlo,player,"experi.{1,10}condition","experi.{1,10}session",counterfact,count_experiment,exp_header,exp_sum,exp_avg,nchar
10.1111_1475-6765.12319,On prediction in political science,European Journal of Political Research,0,0,0,18,0,0,1,18,0,0,0,0,1,0,0,11,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,18,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,307,1,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,6,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10,0,0,1,5,0,563,4.23308270676692,67708
10.1080_19460171.2018.1557067,'{Rationalized} incrementalism'. {How} behavior experts in government negotiate institutional logics,Critical Policy Studies,0,0,0,4,0,0,0,1,5,0,0,0,6,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,12,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,1,0,6,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,19,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,123,0.924812030075188,65757
10.1177_1065912919827106,Fight clubs: media coverage of party (dis)unity and citizens' selective exposure to it,Political Research Quarterly,0,0,0,0,0,0,2,43,0,2,0,0,15,7,0,5,0,2,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,5,0,1,0,13,5,2,0,0,0,1,0,0,0,0,0,0,0,5,0,0,10,0,0,2,0,0,0,0,0,0,0,3,20,3,5,0,0,2,0,0,1,0,9,0,9,1,2,0,0,0,0,0,0,1,0,0,17,8,0,0,0,0,0,4,0,0,2,0,9,0,0,0,0,0,0,0,0,1,5,0,0,35,0,232,1.74436090225564,77906
10.1111_1758-5899.12694,"Open plurilateral agreements, international regulatory cooperation and the wto",Global Policy,0,0,0,0,0,0,0,15,0,0,0,0,12,0,0,19,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,39,0,0,0,0,0,9,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,23,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,168,1.26315789473684,103744
10.1016_j.electstud.2017.07.007,Truman defeats dewey: the effect of campaign visits on election outcomes,Electoral Studies,0,1,0,4,2,0,0,7,0,0,0,0,85,2,5,9,2,52,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,78,0,0,0,1,0,0,0,0,0,2,0,5,0,0,0,0,0,11,0,0,0,0,0,2,0,0,0,0,0,0,0,0,9,0,2,3,13,0,0,0,1,0,0,0,1,0,11,2,0,0,0,0,0,2,0,0,126,0,0,0,0,0,0,9,4,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,4,5,0,465,3.49624060150376,81972
10.1162_isec_a_00303,,,0,0,0,1,0,0,0,32,1,0,0,0,46,16,6,4,0,3,0,1,0,5,0,0,1,0,0,1,0,0,2,0,5,1,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,41,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,1,0,0,0,3,0,0,0,3,0,0,1,0,75,5,7,0,0,0,0,0,4,0,5,0,4,0,4,5,0,0,2,0,0,4,3,0,61,6,0,1,2,0,0,3,1,0,9,3,0,0,0,0,0,0,0,0,0,1,2,0,0,29,,396,2.97744360902256,87225
10.1111_pops.12331,"Anxiety, sophistication, and resistance to persuasion: evidence from a quasi-experimental survey on global climate change",Political Psychology,0,0,0,0,0,0,2,4,0,0,0,0,15,0,0,2,0,33,0,0,0,5,2,2,0,1,1,1,0,0,12,0,0,0,0,0,0,0,0,0,2,0,0,20,0,0,0,0,0,0,1,54,0,5,1,5,0,0,0,0,0,4,0,2,0,0,0,0,0,3,2,0,0,10,0,0,0,0,0,0,0,0,0,5,62,1,6,0,2,1,6,0,5,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,52,6,0,0,0,0,2,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26,1,349,2.62406015037594,76297
10.1111_ajps.12063,"Election laws, mobilization, and turnout: the unanticipated consequences of election reform",American Journal of Political Science,0,1,0,3,0,0,15,1,0,2,0,0,17,0,0,1,0,40,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,2,0,1,0,34,0,0,0,17,3,0,0,0,0,13,0,2,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,2,0,0,0,12,15,0,7,1,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,69,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,11,0,299,2.24812030075188,69415
10.1007_s11109-014-9292-2,Campaigns and the mitigation of framing effects on voting behavior: a natural and field experiment,Political Behavior,0,0,0,0,0,0,3,2,3,0,0,0,17,0,1,2,0,6,0,7,0,8,0,0,3,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,50,0,0,0,11,0,0,0,30,0,4,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,11,0,0,0,0,0,2,0,0,0,0,0,0,0,2,13,2,3,0,0,0,6,0,5,0,22,0,7,0,2,0,0,0,1,1,0,0,0,0,62,19,0,4,0,0,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,1,320,2.40601503759399,60159
10.1111_j.1541-1338.2012.00569_3.x,,,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,8,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,6,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,27,,41,0.308270676691729,22547
10.1146_annurev-polisci-120611-231838,Improving {Governance} from the {Outside} {In,Annual Review of Political Science,0,0,0,6,3,0,0,37,0,0,0,0,9,0,4,13,0,11,0,0,0,0,1,1,0,0,0,1,0,0,3,0,35,1,0,0,0,0,0,0,4,0,0,4,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,1,0,0,0,0,0,0,2,0,55,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,15,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,235,1.76691729323308,104531
10.1111_isqu.12179,Listening to outsiders: the impact of messenger nationality on transnational persuasion in the united states,International Studies Quarterly,0,0,0,0,0,0,1,27,0,5,0,0,1,0,0,10,0,70,0,1,0,3,2,2,2,2,2,0,0,0,4,0,4,4,0,0,0,0,0,0,3,0,0,9,0,0,0,0,0,2,0,2,0,0,2,3,0,0,0,0,0,10,0,0,0,0,0,0,0,23,1,1,0,0,0,1,0,0,0,0,0,0,0,4,39,3,4,1,1,0,4,0,3,0,5,0,20,1,0,0,0,0,2,0,0,1,6,0,27,10,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,4,0,0,46,0,336,2.52631578947368,75863
10.1016_j.electstud.2018.08.013,Demonstrating the (in) effectiveness of electoral reforms,Electoral Studies,0,1,0,9,5,0,0,3,0,0,0,0,2,0,1,22,3,82,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,1,0,5,0,0,2,2,0,0,0,15,6,0,2,1,0,0,3,0,0,0,0,0,1,1,4,0,0,0,0,0,0,2,0,0,5,1,0,0,0,0,0,1,0,0,2,1,4,0,0,0,12,0,0,0,0,0,0,0,0,6,0,217,1.63157894736842,71036
10.1177_1354068811436067,An experimental investigation of the effects of interest-group endorsements on poorly aligned partisans in the 2008 presidential election,Party Politics,0,0,0,1,1,0,12,4,5,11,0,0,7,0,5,2,0,32,0,1,0,2,2,2,1,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,0,58,0,4,3,0,0,0,16,0,0,1,0,0,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,7,52,2,6,1,3,0,2,0,8,0,0,0,2,0,3,27,0,2,0,0,0,2,0,0,129,7,1,3,0,0,5,1,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1,465,3.49624060150376,68824
10.1111_gove.12268,Frontline worker compliance with transparency reforms: barriers posed by family and financial responsibilities,Governance,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,10,0,0,0,0,0,1,2,1,0,0,2,0,0,0,6,0,27,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,59,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,6,23,0,19,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,79,1,1,1,0,0,0,5,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,9,0,270,2.03007518796993,64019
10.1017_s1537592719003712,"Who fights for reputation: the psychology of leaders in international conflict. {By} keren yarhi-milo. {Princeton}, nj: princeton university press, 2018. 376p. \$95.00 cloth, \$32.95 paper.",Perspectives on Politics,0,0,0,1,0,0,0,3,0,0,0,0,2,0,1,1,0,2,0,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,0,1,0,0,0,9,0,1,0,2,0,0,0,0,0,0,0,0,2,0,0,10,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,66,0.496240601503759,28676
10.1007_s11109-018-9477-1,Black politics: how anger influences the political actions blacks pursue to reduce racial inequality,Political Behavior,0,0,0,0,0,0,6,134,1,1,0,0,56,45,0,2,0,33,0,2,0,2,1,1,0,8,0,0,0,0,5,0,0,0,0,1,0,0,0,0,18,0,0,19,0,0,0,0,0,3,0,45,0,6,5,13,1,0,0,0,0,44,0,0,0,1,0,0,0,12,2,0,2,0,0,3,0,0,0,3,1,0,0,7,41,2,2,2,0,0,5,2,18,0,1,0,5,1,1,0,0,0,0,0,2,0,0,0,103,10,0,3,0,0,5,4,0,1,4,0,0,0,7,0,0,0,0,0,0,0,1,0,0,22,0,703,5.28571428571429,63001
10.1111_1475-6765.12264,Attitudes towards highly skilled and low-skilled immigration in europe: a survey experiment in 15 european countries,European Journal of Political Research,0,0,0,0,0,0,4,7,1,1,1,0,13,0,0,4,0,33,0,1,0,3,2,2,1,1,1,0,0,0,17,0,0,0,0,0,0,0,0,0,1,0,0,16,0,0,0,0,0,0,0,42,0,3,4,8,0,0,0,0,0,0,0,3,0,0,0,0,0,9,1,0,0,0,0,3,0,0,0,0,0,0,0,0,72,4,12,1,0,0,3,0,9,0,16,0,3,2,9,1,0,0,1,0,0,3,0,0,74,12,0,0,1,0,12,6,0,0,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0,28,1,432,3.24812030075188,68314
10.1016_j.spacepol.2019.02.001,Changing the paradigm on human enhancements: the special case of modifications to counter bone loss for manned mars missions,Space Policy,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,7,0,3,0,1,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,3,0,4,0,0,0,1,0,0,0,4,0,0,0,0,0,1,0,0,3,0,0,49,1,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,13,0,163,1.22556390977444,59643
10.1017_psrm.2015.46,Ram volume 3 issue 3 cover and back matter,Political Science Research and Methods,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,11,0,1,0,0,0,8,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15,0,44,0.330827067669173,13789
10.1017_s0003055420000325,Learning about {Growth} and {Democracy,American Political Science Review,0,0,0,4,0,0,7,17,2,1,0,0,15,0,0,1,0,18,1,0,0,1,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,1,0,0,15,0,0,0,0,0,0,0,143,0,2,1,3,0,0,0,0,0,0,0,16,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,15,0,2,0,0,0,21,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,161,3,0,2,0,0,12,2,0,0,0,0,0,0,39,2,0,0,8,0,0,0,0,0,27,8,0,610,4.58646616541353,84771
10.1111_padm.12374,Do tax officials use double standards in evaluating citizen-clients? {A} policy-capturing study among dutch frontline tax officials,Public Administration,0,0,0,0,0,0,0,5,1,0,0,0,7,0,1,17,0,30,1,1,0,0,3,1,0,0,2,2,1,0,50,0,1,0,0,0,1,0,0,0,3,0,0,9,0,0,0,0,0,0,0,52,0,0,7,6,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,87,5,9,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,5,4,0,60,3,0,4,0,0,4,0,0,0,6,2,0,0,0,0,0,0,1,0,0,0,0,0,0,13,0,399,3,65180
10.1017_s1537592716003145,A discussion of dawn langan teele's field experiments and their critics: essays on the uses and abuses of experimentation in the social sciences,Perspectives on Politics,0,1,0,13,7,0,0,1,2,0,0,0,12,0,3,11,0,2,0,1,0,5,1,1,1,0,8,13,0,0,3,0,7,0,0,0,1,0,0,0,4,0,0,3,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,4,1,6,0,0,0,0,0,1,2,0,8,0,0,0,0,1,11,0,1,0,6,0,2,1,0,0,10,2,0,6,0,0,17,26,0,0,1,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,143,1,221,1.66165413533835,40752
10.1017_s0003055410000493,Dynamic {Public} {Opinion}: {Communication} {Effects} over {Time,American Political Science Review,0,0,0,0,0,0,0,87,2,0,0,0,33,1,23,8,0,62,0,2,0,14,2,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,43,0,0,9,0,0,0,1,0,1,0,55,0,13,6,0,0,6,0,0,0,31,1,4,0,0,0,0,0,5,0,5,0,0,0,4,0,0,0,1,1,0,0,4,52,5,17,0,3,0,2,0,21,0,2,0,3,0,0,0,0,0,1,0,0,0,0,0,155,33,0,2,1,0,10,3,0,1,9,1,0,0,0,0,0,0,0,0,0,0,4,0,0,74,0,753,5.66165413533835,104816
10.1177_1478929918786852,Fighting misperceptions and doubting journalists' objectivity: a review of fact-checking literature,Political Studies Review,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,9,0,0,0,3,0,0,0,0,0,5,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,6,0,1,1,0,0,0,0,0,0,11,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,25,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,5,0,1,0,0,1,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,33,0,113,0.849624060150376,47509
10.1111_j.1468-5965.2011.02172_4.x,,,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,20,0,0,0,0,0,7,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,,55,0.413533834586466,45022
10.1093_jopart_muv025,Political mobility and dynamic diffusion of innovation: the spread of municipal pro-business administrative reform in china,Journal of Public Administration Research and Theory,0,0,0,0,0,0,8,4,0,0,0,0,5,0,0,3,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,15,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,27,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,1,0,0,0,2,2,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,0,186,1.3984962406015,84027
10.1093_poq_nfaa043,"Inequality, media frames, and public support for welfare",Public Opinion Quarterly,0,0,0,2,0,0,7,8,1,1,0,0,15,0,0,3,0,17,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1,0,0,0,0,0,0,20,0,1,0,4,0,0,0,0,0,12,1,2,0,0,0,0,0,13,0,0,0,0,0,2,0,0,0,0,0,0,0,1,55,2,5,0,0,0,1,0,8,0,4,0,2,0,0,0,0,0,2,0,0,2,0,0,46,7,0,2,0,1,3,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,278,2.09022556390977,68461
10.1111_pops.12220,Attitudes toward immigration: the role of personal predispositions,Political Psychology,0,0,0,2,0,0,0,18,0,0,0,0,12,0,0,5,0,21,0,0,0,8,2,2,0,1,0,0,0,0,17,0,0,0,0,0,0,0,0,0,3,0,0,22,0,0,0,0,0,0,0,14,0,1,1,7,0,0,0,0,0,4,0,2,0,0,0,0,0,16,11,0,0,0,0,1,0,0,0,0,0,0,0,1,44,2,13,0,0,0,0,0,2,0,16,0,3,0,0,0,0,0,0,2,0,0,1,0,75,7,0,0,1,0,2,10,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,24,0,353,2.65413533834587,70541
10.1017_s0003055420000374,When to {Worry} about {Sensitivity} {Bias}: {A} {Social} {Reference} {Theory} and {Evidence} from 30 {Years} of {List} {Experiments,American Political Science Review,0,0,0,0,0,0,0,3,2,5,0,0,16,0,3,52,0,2,8,5,0,18,13,9,0,0,0,4,0,0,1,0,0,0,0,0,0,0,111,0,0,0,0,45,0,0,0,0,1,0,0,53,0,1,0,0,0,0,0,0,0,8,0,4,0,0,0,0,0,26,0,0,0,0,0,2,0,0,0,0,0,0,0,6,159,2,15,21,1,0,1,0,50,0,1,0,0,0,0,4,0,0,5,3,0,2,0,0,135,45,0,2,4,0,9,3,1,0,0,9,0,0,0,0,0,0,0,0,0,1,0,0,0,128,1,871,6.54887218045113,101918
10.1017_s0022381610000216,Short-term communication effects or longstanding dispositions? {The} public's response to the financial crisis of 2008,The Journal of Politics,0,0,0,1,0,0,1,43,2,0,0,0,10,1,1,8,0,22,0,3,0,6,1,1,0,0,0,1,0,0,11,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,1,0,0,0,17,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,19,7,0,0,0,0,4,0,0,0,0,0,0,0,8,71,10,7,0,0,3,2,0,1,0,2,0,1,0,9,1,0,0,0,0,0,0,0,0,76,14,0,4,4,0,5,4,1,0,2,4,0,0,0,0,0,0,0,0,0,0,1,0,0,37,0,401,3.01503759398496,65586
10.1017_s0007123415000393,A categorization theory of spatial voting: how the center divides the political space,British Journal of Political Science,0,0,0,0,0,0,0,11,0,0,0,0,8,0,0,0,2,15,0,1,0,0,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,17,0,0,0,1,0,2,0,52,0,2,0,6,0,0,0,0,0,0,0,7,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,0,7,0,2,0,0,0,8,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,122,2,0,3,0,0,0,1,0,0,7,0,0,0,28,1,0,0,6,0,0,0,0,0,1,7,0,362,2.7218045112782,77534
10.1080_10584609.2014.944324,"Internet access does not improve political interest, efficacy, and knowledge for late adopters",Political Communication,0,0,0,8,2,0,0,2,0,1,0,0,25,0,11,18,0,28,0,5,0,2,3,2,0,0,0,5,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,3,0,0,24,0,1,4,2,0,0,0,0,0,23,0,0,0,0,0,0,1,10,0,0,0,3,0,6,0,0,2,11,0,0,0,5,32,2,8,1,0,1,7,0,2,0,0,2,0,0,0,9,0,0,1,0,0,3,0,0,92,6,0,2,2,0,18,5,0,1,8,4,0,0,0,0,1,0,1,0,0,0,0,0,0,12,0,429,3.22556390977444,66017
10.1093_ia_iiab035,Transforming practices of diplomacy: the european external action service and digital disinformation,International Affairs,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,3,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,12,0,9,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,5,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,58,0.43609022556391,72275
10.1017_s1049096519001550,2019 apsa organized section awards,PS: Political Science \& Politics,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,13,0,2,1,0,0,0,0,0,0,0,7,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,20,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,15,0,65,0.488721804511278,122219
10.1007_s11109-009-9100-6,Social networks and the affective impact of political disagreement,Political Behavior,0,0,0,8,4,0,2,5,0,1,0,0,32,3,0,1,0,20,0,0,0,1,0,0,0,0,1,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,3,0,1,0,4,62,5,7,2,0,2,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,7,0,250,1.8796992481203,72385
10.1017_s0260210513000533,Resilience and the 'everyday': beyond the paradox of 'liberal peace',Review of International Studies,0,0,0,1,0,0,0,2,0,0,0,0,5,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,52,2,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,7,0,1,0,0,0,64,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,171,1.28571428571429,93073
10.1080_14650045.2019.1643721,Reflexivity and temporality in researching violent settings: problems with the replicability and transparency regime,Geopolitics,0,0,0,2,1,0,0,4,4,0,0,0,4,0,0,6,0,1,0,5,0,0,1,1,0,0,2,3,0,0,6,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,7,0,3,1,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,5,0,10,0,0,0,0,0,14,0,0,0,2,0,0,0,0,0,3,0,0,1,0,0,13,3,3,3,1,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,17,0,168,1.26315789473684,84052
10.1086_697123,Fear of gender favoritism and vote choice during the 2008 presidential primaries,The Journal of Politics,0,0,0,1,0,0,0,2,0,0,0,0,7,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,19,2,0,0,0,0,0,0,0,0,1,0,0,0,15,18,0,3,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,111,0.834586466165414,64852
